,country,year,continent,pop,"Agriculture, value added (% of GDP)",CO2 emissions (metric tons per capita),Domestic credit provided by financial sector (% of GDP),Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Exports of goods and services (% of GDP),"Fertility rate, total (births per woman)",GDP growth (annual %),Imports of goods and services (% of GDP),"Industry, value added (% of GDP)","Inflation, GDP deflator (annual %)","Life expectancy at birth, total (years)",Population density (people per sq. km of land area),"Services, etc., value added (% of GDP)"
769,Mauritius,2007,Africa,1250882,4.92716026506,2.97588957996,94.8979823444,1816.67110347,1007.57484088,55.8674978743,1.74,5.7270161471800005,65.0089533758,25.3849343957,8.30831529224,72.5707317073,610.655172414,69.6879053392
770,Mexico,1962,Americas,41121485,,1.5697444180899998,27.5618196267,,,8.55725121831,6.757999999999999,4.66441466819,10.0947529528,,2.74673173252,58.1802439024,20.9108207516,
771,Mexico,1967,Americas,47995559,12.2883549659,1.8996986330400003,36.2398845385,,,6.8686781660300005,6.789,5.85492487761,9.01068730161,28.216438902600004,3.08288354199,60.1515365854,24.3985457445,59.4952061315
772,Mexico,1972,Americas,55984294,11.5212545049,2.38751037421,45.2661598136,543.383779326,856.81120942,8.06408057706,6.7,8.22880731165,8.834187876789999,31.349621760500003,6.4852526711300005,62.3176585366,28.5398930014,57.1291237346
773,Mexico,1977,Americas,63759976,11.1610153064,2.99742682727,47.943431725500005,720.6040054839999,1063.78037111,10.3176255056,5.587000000000001,3.39063970678,10.220743651,32.863617413600004,30.4637851324,65.0128292683,33.0963728491,55.97536728
774,Mexico,1982,Americas,71640904,8.14258082009,4.20187642677,66.12671180310001,960.812218174,1465.05024708,15.331098967,4.456,-0.627902609949,10.315562915,33.4112540515,60.9223276112,67.4959268293,37.3198873428,58.4461651284
775,Mexico,1987,Americas,80122492,9.67887480117,3.81473090086,58.6695860875,1122.07773046,1379.33314201,19.4982677768,3.786,1.85574699189,13.385982202,37.9954599694,139.658758457,69.6074146341,41.4470881453,52.3256652295
776,Mexico,1992,Americas,88111030,6.6839861749,3.68868500041,40.4207003425,1287.54286428,1452.97190576,15.2377932478,3.2910000000000004,3.62865871312,20.2715398114,28.0993572874,14.41103367,71.5858292683,45.839678489700006,65.2166565377
777,Mexico,1997,Americas,95895146,4.37469987023,3.666519745940001,35.1817982862,1514.63620552,1398.88398183,25.230933232,2.917,6.962888801369999,24.0892250815,34.5701901867,17.7988047884,73.4371463415,50.3746624142,61.055109943000005
778,Mexico,2002,Americas,102479927,3.5763967098800005,3.71155150381,31.9232685828,1753.7505838,1412.86939872,23.4625469256,2.649,0.131917168642,24.9085366593,32.8761127606,5.6225149633700005,74.7447073171,54.3112204532,63.5474905295
779,Mexico,2007,Americas,108700891,3.32006056514,4.05576203736,36.9415463261,1905.7468004,1551.28978352,27.7405852167,2.447,3.20412301672,29.3241666387,36.0999737363,5.022810997340001,75.5879268293,58.2007633941,60.5799656985
780,Mongolia,1962,Asia,1010280,,1.95074792748,,,,,7.347,,,,,50.1600487805,0.650974535905,
781,Mongolia,1967,Asia,1149500,,1.83477215037,,,,,7.591,,,,,53.6805121951,0.755159762095,
782,Mongolia,1972,Asia,1320500,,2.41913465996,,,,,7.497000000000001,,,,,56.175097561,0.8732646309119999,
783,Mongolia,1977,Asia,1528000,,3.1829559624400003,,,,,6.78,,,,,56.8464146341,1.00556914442,
784,Mongolia,1982,Asia,1756032,18.0364147977,3.80370439331,,,,26.25875747,5.864,8.34213611528,64.4575701492,25.6947201288,1.98142119934,57.2856829268,1.14429246376,56.2688637675
785,Mongolia,1987,Asia,2015133,16.4175681066,5.20650897905,,1559.49924877,1746.24080026,30.8032971424,4.906000000000001,3.45864847127,72.2622586322,28.3930954027,0.809788822312,59.2575853659,1.30882939829,55.18933649069999
786,Mongolia,1992,Asia,2312802,27.1923195922,4.9116583597300005,35.126042714200004,1223.97711439,1488.63742731,28.9329932511,3.451,-9.25646570577,36.3626536496,36.9111297173,173.690682522,60.6723658537,1.4441064394,35.8965506905
787,Mongolia,1997,Asia,2494803,34.7266984437,3.30010438011,7.276266783680001,1057.92967743,951.851569598,52.666345082700005,2.43,3.89671358449,47.32510391939999,30.7278883267,21.672134233,61.7364634146,1.5034462782299998,34.5454132296
788,Mongolia,2002,Asia,2674234,21.499477257,3.3916144158599995,13.284090118699998,1096.78604855,1058.16485595,50.7266159784,2.081,4.73297846394,67.7906371355,25.5512727319,6.36968735265,63.8418292683,1.57284108757,52.9492500112
789,Mongolia,2007,Asia,2874127,20.4580962394,4.65309382685,28.2144870257,1333.31996285,1376.98860218,59.6144484321,2.324,10.2480163601,58.2659779932,41.8918561971,11.6285676504,66.06817073170001,1.66892556451,37.6500475635
790,Montenegro,1962,Europe,474528,,,,,,,3.4360000000000004,,,,,65.061902439,37.3649070632,
791,Montenegro,1967,Europe,501035,,,,,,,2.9530000000000003,,,,,68.012195122,38.8695910781,
792,Montenegro,1972,Europe,527678,,,,,,,2.624,,,,,70.75841463409999,38.7944237918,
793,Montenegro,1977,Europe,560073,,,,,,,2.341,,,,,72.2639756098,41.455464684,
794,Montenegro,1982,Europe,562548,,,,,,,2.208,,,,,73.2557073171,43.643197026,
795,Montenegro,1987,Europe,569473,,,,,,,2.12,,,,,74.0068780488,45.2151672862,
796,Montenegro,1992,Europe,621621,,,,,,,2.046,,,,,74.5006585366,45.2428252788,
797,Montenegro,1997,Europe,692651,,,,,,,1.927,,,,,73.5490487805,45.317472119,
798,Montenegro,2002,Europe,720230,12.1942252996,,7.40867583266,,,35.3626865672,1.858,1.8999988583900005,59.8844129108,24.106904005,3.06076411646,73.2390487805,45.3403717472,63.6988706954
799,Montenegro,2007,Europe,684736,9.10835927258,3.65583600568,78.1937417353,6564.64379947,1927.97889182,44.3934583041,1.82,10.65789992,86.6989968539,20.8728443523,12.7176769713,74.04063414630001,45.7899628253,70.0187963751
800,Morocco,1962,Africa,13056604,,0.235120747573,22.2637467072,,,18.0202657893,7.131,,21.0928446984,,,49.2875853659,29.3517116996,
801,Morocco,1967,Africa,14770296,,0.361585776797,26.0694084068,,,17.9034769071,6.952999999999999,10.0288413599,20.1738453555,,-3.74504063299,51.3813902439,33.559405386,
802,Morocco,1972,Africa,16660670,,0.480813176409,29.673677447,138.526121493,190.387995598,18.5739987149,6.485,2.43723734715,19.2229599486,,3.58421994159,53.2667317073,37.5062172335,
803,Morocco,1977,Africa,18396941,,0.679685171564,38.0240246624,191.772797179,252.036810104,16.8959627017,5.97,6.05916767916,37.3211953136,,10.7709665316,55.4781707317,41.8749316603,
804,Morocco,1982,Africa,20198730,14.2483735374,0.809604185386,41.0271054327,261.121549803,268.259441677,21.604739115900003,5.439,8.95737202264,33.7355312412,33.440818626100004,6.298352502949999,59.09173170729999,47.2118462917,52.3108078365
805,Morocco,1987,Africa,22987397,13.4793125446,0.853839455961,42.4551653203,309.709019103,277.485699249,22.4812530281,4.567,-0.325004075719,27.1762524861,31.6316895506,3.01480842265,62.8266829268,52.7914519382,54.88899790479999
806,Morocco,1992,Africa,25798239,16.1860368782,1.00668518616,41.9195530455,399.707033572,327.952990834,22.1721551058,3.755,-2.09773876148,28.0911626422,30.3970035317,4.58787832872,65.67231707319999,57.9575285682,53.41695959
807,Morocco,1997,Africa,28529501,16.522155456,1.14063675203,70.38608263399999,448.270699657,362.27042057,23.9241172237,3.029,-1.56070235606,27.226026271,30.8469857402,0.7133916533050001,67.471195122,62.5902173426,52.6308588037
808,Morocco,2002,Africa,31167783,14.7753711913,1.29518803263,67.669358163,534.541529912,402.312789339,28.917607252800003,2.55,3.12144965601,31.6164710743,28.2399227464,1.20854449035,69.2564146341,66.1787833296,56.98470606229999
809,Morocco,2007,Africa,33757175,12.1990007301,1.62093173584,86.05202634620001,720.8012609069999,487.448713086,34.5715732968,2.48,3.5319139254400005,43.9153586232,27.6993033552,3.59505480143,71.2776341463,69.4853730674,60.1016959146
810,Mozambique,1962,Africa,7788944,,0.254829220109,,,,,6.601,,,,,35.9122682927,9.9181006638,
811,Mozambique,1967,Africa,8680909,,0.216165510896,,,,,6.601,,,,,37.9536585366,11.0233335029,
812,Mozambique,1972,Africa,9809596,,0.340948782474,,49.484733753,699.0228986210001,,6.58,,,,,40.1811707317,12.3092563392,
813,Mozambique,1977,Africa,11127868,,0.246646286567,,56.0811764576,608.405141326,,6.532,,,,,41.9605609756,13.990575803,
814,Mozambique,1982,Africa,12587223,33.80004155,0.20310570831,,47.2351681572,523.782627433,8.31367488379,6.457000000000001,-6.899999439410001,26.214423455100004,32.6000128086,17.4596205946,41.6616829268,15.9107098349,33.600023742800005
815,Mozambique,1987,Africa,12891952,44.1486543061,0.0747768539905,,41.1641119554,474.548861116,6.64118330326,6.345,14.7000004228,31.3850576737,21.4444158774,181.450031988,42.2098780488,16.712678348900003,34.4069298165
816,Mozambique,1992,Africa,13160731,32.431941543200004,0.0707377442686,8.28528790338,52.5908676205,420.272139083,10.6087227552,6.138,-5.231330589930001,54.1884647229,18.498397352,32.5305091636,44.0285609756,18.0624977746,49.0696611048
817,Mozambique,1997,Africa,16603334,34.1524392498,0.0667205558548,2.83732741681,52.92511730060001,390.685096382,12.0068848631,5.884,10.8420316405,34.077201408,17.2151045003,10.6227336523,47.1902926829,21.4564154734,48.6324562499
818,Mozambique,2002,Africa,18473780,26.0711977223,0.0820628656735,10.207477269,257.74321447200003,395.127686774,24.410417552,5.794,8.79405758128,56.0057235642,18.8638162821,10.9567510552,49.4360731707,24.6047903049,55.0649859044
819,Mozambique,2007,Africa,19951656,26.6780892327,0.101188538973,8.63267325506,445.713854836,407.278749651,30.8372823383,5.674,7.426060990560001,39.9121902498,21.7292089175,6.713518581869999,51.622097561,28.43362878,51.5927018945
820,Myanmar,1962,Asia,23634436,,0.128404767028,,,,,6.096,4.08687253048,,,0.600847631886,44.1513658537,34.3463139211,
821,Myanmar,1967,Asia,25870271,,0.143519517019,,,,,6.109,-5.92525888356,,,15.991590383699998,48.9163658537,38.5873473697,
822,Myanmar,1972,Asia,28466390,,0.1717944507279999,48.3011524778,21.2152003649,281.931848431,,5.792000000000001,2.43584137281,,,0.755485934145,51.793853658500005,43.6351087921,
823,Myanmar,1977,Asia,31528087,,0.161034077818,35.5325666697,29.6289878066,276.246179043,,5.284,5.95228661064,,,1.92179934505,53.7384390244,49.1640848303,
824,Myanmar,1982,Asia,34680442,,0.1551157447749999,51.6516860851,31.9123226664,270.238811656,,4.738,5.603876425499999,,,3.37446842923,55.723268292700006,55.2359580133,
825,Myanmar,1987,Asia,38028578,,0.124386279252,67.6600844784,41.6194136342,269.30095308,,3.901,-4.00563178564,,,21.2384215165,57.6061707317,61.2133442482,
826,Myanmar,1992,Asia,40546538,,0.113344189828,40.995518349,43.4769905853,251.060745819,,3.241,9.66094245315,,,21.7454653954,59.3963170732,65.9887076537,
827,Myanmar,1997,Asia,43247867,,0.163391504064,30.659155040300003,63.2517118979,263.20255292,,2.964,5.65158296325,,,33.7942244582,61.079902439,70.22675123180001,
828,Myanmar,2002,Asia,45598081,54.5283327349,0.18911164669,28.1711333,71.5548045724,266.385844866,0.285754172162,2.8510000000000004,12.0255134337,0.2254493472089999,13.0068954922,41.5089280026,62.7073170732,74.5018698167,32.4647717729
829,Myanmar,2007,Asia,47761980,43.3227660064,0.253947498654,20.1984197651,87.55628879209999,307.913041122,0.138180683366,2.585,11.9914352397,0.0795059581624,20.4091296662,23.6439081187,64.0936829268,77.5780603501,36.2681043274
830,Namibia,1962,Africa,621392,,,,,,,6.184,,,,,48.101097561,0.7684509711040001,
831,Namibia,1967,Africa,706640,,,,,,,6.301,,,,,50.90873170729999,0.87286618324,
832,Namibia,1972,Africa,821782,,,,,,,6.57,,,,,53.6031219512,1.0079145866,
833,Namibia,1977,Africa,977026,,,,,,,6.622000000000001,,,,,56.2146829268,1.15358379186,
834,Namibia,1982,Africa,1099010,8.79674641722,,,,,52.1273199397,6.259,-0.3980908369829999,60.6605407058,38.3104227874,17.0104918533,58.6024634146,1.2835792977,52.8928353161
835,Namibia,1987,Africa,1278184,9.68321376442,,,,,46.2611347075,5.625,3.5537689410500004,51.1472036557,32.363702582100004,9.4276391265,60.541512195100005,1.51488054027,57.9530836535
836,Namibia,1992,Africa,1554253,7.702395471589999,0.760683337198,36.361323756,1007.47247288,496.518769708,42.7805242297,4.97,7.189342559260001,48.6918153144,27.6618323177,10.2886428889,61.19,1.83858543162,64.6357722107
837,Namibia,1997,Africa,1774766,9.52601961797,1.02203120761,44.3312544324,956.716267646,594.756148267,43.189702782,4.345,4.22010026386,50.8350706466,24.400633614,6.940705534439999,58.3749268293,2.13545287809,66.0733461834
838,Namibia,2002,Africa,1972153,10.9414723532,0.8990733745749999,42.1470736192,1066.02020995,579.8782172790001,46.0031599545,3.844,4.788661308459999,48.0731250452,32.3150253509,10.7282991274,54.105097561,2.3779579492,56.7435022958
839,Namibia,2007,Africa,2055080,9.22420357419,1.13362974,48.86435383560001,1547.15832667,659.366428344,50.4823374289,3.616,6.617094453180001,55.817517476400006,34.7657163079,6.909023696139999,58.780804878000005,2.5303040241,56.0100802932
840,Nepal,1962,Asia,10332057,,0.00848101403663,1.23456787301,,,,5.962000000000001,1.91032003367,,,5.89709100096,35.9522926829,72.5668601399,100.0
841,Nepal,1967,Asia,11261690,67.18848565479999,0.0188098863912,2.63912700485,,,6.87451275332,5.957999999999999,-1.57149749814,6.95245507479,9.96204917834,-5.66766503671,38.695,79.0709020979,22.8494651668
842,Nepal,1972,Asia,12412593,69.44718185800001,0.0214362274815,3.7457256632,7.607433984489999,300.972670494,5.66110499909,5.884,3.11780036344,7.917831693789999,9.30898285058,12.5026833438,41.6628780488,87.32716783219999,21.2438352915
843,Nepal,1977,Asia,13933198,63.912643494300006,0.0242467626507,10.8344907407,9.91822851814,302.06554296,11.788193865699998,5.803999999999999,3.01697344065,14.317129050899998,11.202706244200002,-3.56482156299,44.5783902439,97.2991258741,24.884650261500003
844,Nepal,1982,Asia,15796314,61.0083679033,0.028450029405,19.4042860308,17.5685938174,305.746943514,11.5915841382,5.645,3.77937465429,18.8072797549,12.8560113057,9.34740967305,47.9021707317,109.063020979,26.135620791
845,Nepal,1987,Asia,17917180,50.7238454913,0.0499507272664999,26.5011587123,28.2163522289,307.065111322,11.8132750846,5.371,1.6956182646399998,20.9066140549,15.826873385,12.696801868900002,51.6782195122,122.182783217,33.4492811237
846,Nepal,1992,Asia,20326209,44.8648120121,0.0673454395699,26.9814110523,37.3376533032,309.74507691900004,15.9597261293,5.015,4.106406612290001,25.7356870079,20.3983545805,18.4890946362,55.9244878049,138.220769231,34.7368334075
847,Nepal,1997,Asia,23001113,41.43227669,0.124278736466,34.1615003646,46.8849484,316.822270368,26.327835073600003,4.47,5.048612535899999,37.7076998214,22.8636393067,7.2790929871,60.0716829268,156.610118881,35.7040840033
848,Nepal,2002,Asia,25873917,38.5899529969,0.1070920308299999,35.4233648135,68.11608727,345.37079196,17.7371295242,3.724,0.120266897386,28.4935889762,18.0905071364,3.93462249746,63.686804878,171.028733868,43.3195398667
849,Nepal,2007,Asia,28901790,33.5606983113,0.100314963935,50.0203837758,88.7060235188,357.131793555,12.8556648764,3.012,3.41156027569,31.7236101436,17.0936541498,7.60328894489,66.5519268293,181.818060691,49.3456475389
850,Netherlands,1962,Europe,11805689,,7.060853796839999,45.095030405900005,1528.50036961,2081.01162075,45.9426042282,3.18,6.843507321030001,45.5294035633,,0.758713635655,73.323902439,349.694579384,
851,Netherlands,1967,Europe,12596822,,8.47605463669,50.3231823279,2243.65367722,2762.80248267,40.4676310118,2.81,5.28001474698,40.8920830639,,4.20761867644,73.8041463415,373.1694609,
852,Netherlands,1972,Europe,13329874,5.10966362772,11.8388097678,50.4889345637,3414.68900731,4381.04179488,43.6592070969,2.15,3.5338745191199994,39.458421772600005,36.2001031514,8.16162034993,73.7270731707,394.804295024,58.690233220900005
853,Netherlands,1977,Europe,13852989,3.94759824455,11.8559280928,60.4083307431,4077.4571067,4560.27311991,46.2576497008,1.58,2.52044046888,43.8743224725,33.3320001379,5.34465292434,75.2214634146,410.432020142,62.7204016176
854,Netherlands,1982,Europe,14310401,4.23659276184,9.384833319239998,72.15625998899999,4237.77780417,3785.11593558,55.2782201253,1.5,-1.24075677476,49.768727459,32.0821416568,4.62365527968,75.9885365854,423.954087678,63.681265581400005
855,Netherlands,1987,Europe,14665278,4.128098013490001,10.4036015729,80.291345072,4722.93387327,4387.67068914,49.7877752034,1.56,1.93124852992,46.3764511461,28.9990305132,-1.0476344051200002,76.7051219512,434.390906398,66.8728714733
856,Netherlands,1992,Europe,15174244,3.90338362734,10.6837881646,96.4981604312,5441.65547189,4501.66087489,53.7398310944,1.59,1.7060709205200002,48.7843340291,27.5642761605,2.49574043416,77.21707317069999,449.767950237,68.5323402122
857,Netherlands,1997,Europe,15604464,3.2489337153,10.7529534004,115.878011072,6124.02430392,4579.47478164,60.6815522754,1.56,4.29986742885,54.20113381979999,25.6976896404,2.62523726409,77.7943902439,462.400770142,71.0533766443
858,Netherlands,2002,Europe,16122830,2.26455429042,10.6524899577,144.016634951,6693.75659525,4687.98228043,60.7507366011,1.73,0.103629981053,53.959648211,23.9259219001,3.62769547276,78.2926829268,478.34505331800005,73.80952380949999
859,Netherlands,2007,Europe,16570613,1.96523219328,10.4684473451,184.207539786,7209.93723727,4843.79608802,70.2736107488,1.72,3.69847310616,61.4482781111,24.0350088947,2.10544190828,80.0975609756,485.239810427,73.999758912
860,New Zealand,1962,Oceania,2488550,,4.51652659146,19.500407227,2751.81305399,1791.46132151,,4.107,,,,,71.2317073171,9.426151684330002,
861,New Zealand,1967,Oceania,2728150,,5.00761352373,18.9179615906,3712.41878051,2188.69351345,,3.354,,,,,71.4731707317,10.3456002431,
862,New Zealand,1972,Oceania,2929100,13.3333333333,5.57771927408,15.0002133053,5306.65656531,2617.16105927,24.4537601626,3.0,,21.4049796748,34.7876447876,,71.82926829270001,11.0284455585,51.879021879
863,New Zealand,1977,Oceania,3164900,9.56167571761,6.506157297610001,28.2429818624,6149.92628678,3055.08108455,26.147551464,2.229,,27.7522056003,36.0744763382,,72.1682926829,11.8499107516,54.3638479441
864,New Zealand,1982,Oceania,3210650,7.26995269342,5.77917619847,27.6484210371,6872.40581731,3012.97138874,27.7352462475,1.95,0.930515456526,30.707095063,37.4057683504,12.084423908800002,73.7243902439,11.9862519464,55.3242789562
865,New Zealand,1987,Oceania,3317166,6.540441841719999,7.363341375519999,33.8100416168,7901.29489372,3452.96268019,26.1218169832,2.03,0.959166654702,23.8835487283,30.8779260088,11.483744421,74.1780487805,12.4355322624,62.5816321495
866,New Zealand,1992,Oceania,3437674,7.22861774322,7.10204150975,88.24184657049999,8636.63391568,3808.4772206,31.1920749611,2.12,1.1166032781200002,28.0427400618,27.9349946424,1.97714644874,76.12439024390001,13.4127074551,64.8363876144
867,New Zealand,1997,Oceania,3676187,6.558153421669999,8.2042736625,99.4963000775,9090.52442282,4258.75677677,28.320644188800003,1.96,1.9753158378,26.926746427,26.7751799117,1.66437260523,77.3341463415,14.3606395503,66.6666666667
868,New Zealand,2002,Oceania,3908037,6.29896184956,8.408514119289999,109.145456425,9526.65569203,4337.38052425,32.8468287198,1.89,4.87389868992,29.808702342,25.6767084899,0.145725148723,78.8463414634,14.9956325244,68.0243296605
